customer_age,customer_income,account_age_days,is_foreign_transaction,device_fingerprint_age_days,merchant_risk_score,transaction_amount,transaction_velocity_24h,is_fraud
54,48499.71280270361,71,0,30,0.13446904982358923,2956.9526707892837,3,0
42,24365.961929589444,369,0,3,0.2365261805878485,1549.9941210110285,2,0
61,51756.18898812258,56,0,167,0.4939248678133335,3023.2941254658062,3,0
54,90774.01644837069,167,0,88,0.2596723347283273,5147.296852208653,3,0
54,41493.80216474414,229,0,174,0.3244680936436827,2512.7682221165505,1,0
50,48457.95064155134,318,0,402,0.25819076339326136,3045.989682523568,2,0
76,73306.34587497466,1463,0,108,0.36143579403810766,3471.8520687103096,2,0
38,63951.293217024984,79,0,25,0.5293545516713591,3105.0656005776136,2,0
18,83726.81518628562,58,0,96,0.4428216351109473,4466.548415585439,2,0
66,46943.26163340667,377,0,271,0.21295851410474465,2527.4885846747484,2,0
35,46922.850356533156,926,0,25,0.2591328449238113,2380.053321275935,1,1
43,43980.205665149246,559,1,38,0.4825845686167501,2355.7839603616694,1,0
61,72533.41228967233,29,0,75,0.012559926138652673,3404.612007959206,2,0
18,25709.09940819404,107,1,267,0.39220491944325714,1645.8125156074775,2,0
23,55516.78110455493,242,0,40,0.20446853776964694,3017.3893710711022,5,0
18,228193.56763676886,658,1,42,0.148787345398841,9943.045475608818,2,1
30,48395.543248142174,610,1,19,0.606860254897048,3147.857517266856,1,0
48,13936.612125415175,1054,0,1,0.3570283474410783,1065.5844457343,5,1
49,28792.64902914444,1098,0,179,0.2823041325918182,1695.100455536233,2,0
46,59672.885791595174,1078,0,10,0.34165822861153966,2906.3952387996296,4,0
20,21237.53798453689,141,0,75,0.6330073947919398,1444.4830102399706,5,0
18,16608.704352785113,30,0,91,0.164429827440644,1235.8000272524605,2,0
42,12047.19461956309,299,1,32,0.03770484240267598,1688.3853645800807,2,0
34,30741.569682155234,334,0,37,0.47937273090938143,1888.7252477686227,2,0
48,131843.05677262487,332,0,9,0.19323440268197162,5995.934600632214,2,0
52,23743.098382076914,257,0,86,0.19564084782300906,1938.0988162382523,2,0
44,73179.13792217773,804,1,80,0.3414191932122279,3611.7918026324573,1,0
53,29049.64361476964,380,0,8,0.6054091678766204,1786.7809634172086,1,0
45,26640.341945685475,596,0,130,0.4261828579797766,2429.8173000126862,4,0
49,54916.11145817745,132,0,144,0.2509159984929865,2966.1184113652494,4,0
31,10647.063265751927,165,0,20,0.5106605992958848,934.4383568386435,2,0
39,138066.99627238777,42,0,78,0.5251713570302398,6164.726806478467,2,0
44,55818.11854041531,120,0,9,0.16254022934909548,3191.1097872967603,2,0
54,84215.32875598349,143,0,67,0.49908435607588386,4343.848056757425,2,0
36,29545.820123554444,772,1,81,0.17036032736795315,1878.993594780459,4,0
49,54020.009946104765,91,0,78,0.05972124936569037,2934.955282501351,3,0
38,76591.71610803039,291,0,156,0.04002010090139845,3752.2197588067297,4,0
40,33773.53063476549,298,0,135,0.12734845643526532,1923.7846323205104,2,0
54,18059.682840903686,48,0,18,0.4810546412061148,1290.2951045334416,2,1
18,17077.209466448967,1299,0,50,0.46593933974979407,1205.894979934668,3,1
22,25893.47572597415,1166,0,48,0.1572977472310193,1756.32349731384,2,0
19,43546.59218751985,198,0,13,0.18067682186268563,3191.460500907258,1,1
18,31880.12970530418,173,0,15,0.2599743296160971,2025.8557257830887,2,0
31,24550.03911122788,373,0,11,0.5630848888268569,1589.143511181417,1,0
53,62468.61691180651,169,0,161,0.0657610164864338,3456.162622651424,3,0
37,25113.2007012228,316,0,130,0.23139893300133557,1655.7825604273858,3,0
44,22514.57813178059,1912,0,57,0.10678260964778398,1754.2883630618985,4,0
58,76995.5991542727,658,1,326,0.13479126173564057,3693.5896994148547,1,1
61,56412.59820997451,157,0,57,0.34664827782402124,2932.0143016293355,1,1
40,13629.313399745724,826,0,132,0.19799995610120952,1403.0257157726421,1,0
62,12523.061572722843,332,0,116,0.17899807194347211,1916.9184217986651,3,0
43,14970.131642354036,256,1,62,0.2320533008135794,3271.545735615975,3,0
29,35436.5683296996,147,1,263,0.3061877183370277,2377.4691226282516,2,0
33,93223.63002261656,541,0,231,0.5318301306776563,4407.6766525020685,1,0
19,115601.34615570754,288,0,4,0.14486823252888664,5150.946307431092,1,1
28,66197.16418463382,148,1,241,0.14825072413379542,3377.058139201206,1,0
36,167762.90326171325,61,0,45,0.7174609877272227,7286.738354773183,4,0
54,42672.07539905591,663,0,57,0.029484866630342773,2299.9087436620944,2,1
67,88187.65082028463,271,0,75,0.14566655727376482,4534.918358175861,1,0
21,22995.083533658435,203,0,63,0.01279707968628127,2028.6518372470714,3,0
47,10457.938320321808,27,0,88,0.17935353851792468,1005.2763668705395,1,0
26,28369.74570134691,178,0,147,0.09866996797046287,2204.8115537313583,2,0
49,32855.881062157394,369,0,48,0.4596070167939857,1851.0571505893304,1,0
40,287188.4419842075,63,0,114,0.2867203703092535,12068.355834890366,5,1
18,36302.921350623525,105,1,60,0.6464194699609631,1975.2003374795534,2,0
55,16086.771969794949,661,1,9,0.5309884732534459,1444.2011011455625,1,1
32,78567.89567982186,413,0,47,0.21149711230523577,3778.2413335983238,2,0
33,19778.10253818081,215,1,109,0.2492288638625124,1331.266987926678,2,0
25,40734.559497431466,307,0,0,0.12087088331198734,2311.2682259025237,4,0
32,73264.29877050492,97,0,85,0.35680187709836875,4964.775366554599,2,0
48,17234.86119151833,306,0,190,0.3094933544339761,1549.9832166909073,2,0
39,122267.66879020125,87,0,47,0.5250398783941143,5487.064765849292,2,0
46,89450.63247795108,149,0,32,0.6330866170975507,4295.192078201701,1,1
47,48176.36732270279,270,0,119,0.08991214729962298,2489.9352219328166,1,1
61,147464.8535188481,652,0,137,0.5696214079754225,6805.9016146265485,1,1
36,26747.62821541737,413,1,284,0.31824901928446125,1719.0515781039335,2,0
19,68551.0347275992,915,0,28,0.2257222447976267,3493.358511208089,3,0
58,45390.348448414356,506,0,197,0.3901425286353787,2352.242282115409,2,0
37,21801.282957789917,758,0,150,0.1686748578671069,1559.1596502480445,2,0
58,22331.979283252866,307,0,36,0.21412763302300836,1504.1979059194905,1,0
47,184398.9243201996,84,0,31,0.2922441236388147,7949.1716276817415,1,0
40,84749.19525975813,18,0,187,0.45327375822238475,4494.970554209317,3,1
47,73984.13172889756,45,0,301,0.2892361347120258,3545.373572251876,3,0
71,22021.73480517913,111,1,14,0.08671678705959655,1561.379680455475,3,0
73,63981.9264484932,371,0,339,0.27103073546776923,3335.997794238129,2,0
43,27053.54908588042,73,0,207,0.21644953301255168,2235.285587014554,5,1
44,141270.42486309685,445,0,115,0.43458432623627935,6584.962960171268,1,0
58,95829.38928950063,453,0,23,0.22137686588742897,4607.6742409325625,1,0
29,75770.270721778,120,0,48,0.19444719580281172,3623.6090022774024,3,0
46,69857.76102135539,580,0,32,0.04662300780052265,3418.1499191820576,2,0
41,33852.597788648745,309,1,94,0.3267410693757369,2791.5771910978365,2,0
46,53623.44504421687,186,0,40,0.4262533333260144,3199.014269528492,3,1
29,124625.43068260537,470,0,47,0.25404257366224925,5506.526619292559,1,0
18,52750.4116320833,96,0,65,0.10812945524739608,2827.3217969007073,2,0
18,18535.096948093964,493,0,85,0.16586781138937629,1352.592653336187,3,0
25,99107.2109475555,47,0,122,0.04883147347226401,4677.314455585271,3,0
35,21087.962676692212,290,1,50,0.0940220450877221,1488.580393190622,2,0
37,35466.75814044999,365,0,58,0.3659319344763641,2262.2869728175046,2,1
71,24861.13763506582,26,0,219,0.177211539545032,1627.611415322387,1,0
58,4504.414612325772,890,0,105,0.20644895381612824,1409.6638097457387,2,0
27,41781.93871161251,318,0,12,0.29709723804625443,2280.694352005688,2,1
47,206533.79614235947,268,0,160,0.36160546309786795,10333.628643401065,1,1
35,46910.10277092978,50,0,56,0.13210057884569473,2619.6328873138054,1,0
37,388730.4976757463,135,0,93,0.22217819973742753,16099.86008851411,2,1
44,32126.154377477495,297,0,59,0.2351951295348764,1950.1612069204805,4,0
51,43354.1873811179,1362,0,10,0.568432943280538,2944.548398875496,4,0
36,33410.17095437355,442,0,43,0.15816121054624438,1869.211695941768,1,0
57,38111.3039026907,2275,0,120,0.3828913271124308,2154.9763164783494,1,0
24,48825.09516978795,374,0,232,0.2365051660153486,2587.9363825859614,1,0
42,121569.27624359686,215,0,30,0.07738109066692457,5583.1878618471155,1,0
80,18562.908899291942,17,0,192,0.17129434387247566,1287.5856981787024,2,0
45,36569.5888872052,61,0,4,0.13958652834221472,2025.0743779831557,3,0
63,59432.34869750816,182,0,6,0.5544474943612512,2990.5972130640776,3,1
43,101120.24118978276,149,0,35,0.12336238189556561,5195.417044961575,2,1
50,6462.5224681211475,118,0,86,0.2943317570565376,827.274919736069,4,0
41,11864.456766282348,42,0,1,0.2276243010861108,1156.8364892849165,1,0
39,37514.87961846951,424,0,98,0.037596169642936404,2427.1237439403726,2,0
30,88915.06971362884,338,0,28,0.12854474227164242,4262.323073094622,3,0
48,24722.658573801018,199,1,30,0.1299019932703294,1665.6568512030285,1,0
29,62017.40055942671,869,0,8,0.480603600200568,3289.168371887794,1,0
51,176715.3032749186,104,1,285,0.10508474740984142,7573.9760350296065,2,1
58,36617.37480342997,402,0,170,0.5024663884562911,2010.638390637287,1,0
47,30256.69193062811,837,0,84,0.09350812044064219,1738.118369166312,3,0
37,52970.25000778071,65,0,193,0.4062940259186097,3162.679028250717,4,0
48,41941.08012921102,27,0,83,0.426630808916323,2186.5905373486726,2,0
37,44542.515395883725,1614,0,56,0.09888976488846117,2437.9272269964677,1,0
56,31423.463804606996,2146,0,45,0.3902849868990356,2099.7450025408875,2,0
18,29563.355449700084,373,1,69,0.3090800370174439,1949.8405144607652,3,0
36,16259.88232776624,30,0,19,0.45621285337343404,1464.7891735155538,2,0
18,59315.85565629594,111,1,277,0.5797962442365859,3182.319521566936,4,0
19,15806.837523298616,458,1,210,0.136719806841874,1247.40508416586,3,0
62,18888.17841137277,1569,0,28,0.07584953830777355,1281.2744680054232,1,0
55,13928.799835768496,79,0,61,0.35277169282179344,1192.412039115428,1,1
31,27975.338291861222,725,0,11,0.3134439470303511,1635.0678008173547,4,0
19,37076.67947200067,762,0,353,0.23442597228079032,2021.0149610047097,6,0
18,15066.628146225423,1501,0,6,0.4877217450812715,1144.7076166369868,2,0
33,29346.90064036869,38,0,17,0.5822721948989379,2075.206210415593,4,1
78,41331.64230177101,347,0,181,0.19490980097270222,2321.041656686737,1,0
48,10347.948255882562,169,0,24,0.2528685070426882,1469.139045181109,2,0
33,19780.315077111285,344,0,89,0.3238816516597547,1533.7713161633458,7,0
48,153847.89052679346,461,0,99,0.02731834040563573,7583.58332879623,2,0
18,20601.039945238786,16,0,64,0.6218556005190057,1716.1447844056925,2,0
37,64006.59314093318,168,0,47,0.18057509792315893,3188.516460522293,5,1
43,24197.338924211854,210,0,0,0.29387473000872505,1946.4229679325526,1,0
40,42620.31542936763,1400,0,161,0.4828877209669066,2664.095881719415,3,0
53,19190.237626311242,561,0,39,0.18837418409455878,1341.0116836853706,3,0
47,7931.494699375229,216,0,59,0.44323216876811505,1089.2090561110756,6,1
52,25519.770720911187,223,0,407,0.423197733685224,1770.135340704633,3,0
31,51712.99142046321,150,0,34,0.42335290999896924,2777.022968694836,2,0
55,62481.20678107242,350,0,141,0.13188448206083597,3000.1655471211416,1,0
66,40717.961231326924,106,0,32,0.26405447761467216,2308.8306237600113,5,0
27,19498.3454717941,333,0,27,0.4251320169719733,1604.4188406210492,1,0
28,75826.29773598438,138,0,57,0.09384116983120079,3549.498016251916,2,1
62,20382.32920102842,491,0,72,0.41784453748958233,1701.0302205329504,2,0
39,21405.971389076865,73,1,2,0.3224352865318484,1746.0340499615845,3,0
63,16577.71088074802,114,0,76,0.31240713139984055,1314.546592280678,1,1
35,25888.85655367585,115,0,26,0.033255450395742174,1583.5359421827436,2,0
63,28667.94708519332,199,0,181,0.18677561083663724,1800.320883467012,3,0
43,45919.90167525813,984,0,188,0.09075544627712968,2759.465303261767,2,0
45,12304.00269363875,290,0,74,0.16509606048893144,1010.2132744177408,4,0
65,25127.311297400298,227,0,29,0.46621076929248223,1559.5419330471018,4,0
36,19139.916717631495,52,0,103,0.29227477524730183,1610.2659747205507,1,0
27,51126.303734594614,814,0,74,0.3325227479380751,3024.8254058000084,1,0
35,46259.88524113231,156,0,152,0.18902936931903622,2459.496198064107,3,0
48,15937.014195764865,54,0,6,0.19706185612040464,1499.0917721070002,1,0
18,53841.167693860676,616,0,40,0.2967919346599467,3032.3465426345238,2,0
51,34825.857115302664,7,0,154,0.2683202427260197,2395.678367159131,3,0
33,68496.77903583864,14,0,180,0.4249986219414185,3307.9621306366644,3,0
59,21657.187505707392,284,0,59,0.25119277066616125,1398.3559329134532,5,1
18,58241.6324473973,114,0,62,0.6134254743165477,2857.197757122849,2,0
30,72546.86164226782,48,0,119,0.03435709689154646,3486.7845825897225,3,0
18,38374.07732566462,388,0,22,0.1603159563718628,2172.6158289854934,4,0
29,194516.57676241954,229,0,3,0.4169496019672349,8768.994933355561,5,0
45,53808.23106750181,640,0,82,0.4795108568398955,2853.594945202344,4,0
39,148782.91416425514,135,0,69,0.15682456627472877,6823.417241075569,2,0
38,273068.9320658343,97,0,347,0.21261790407216802,11447.631712232875,3,0
39,9525.109409897012,123,0,39,0.5740772778657968,977.7259813807821,4,0
45,91246.77084310493,447,0,6,0.32587884748866874,4655.102567539736,3,0
26,54889.21376676222,332,0,91,0.21518652393427606,2829.877197148575,3,0
52,44122.427876572074,425,0,122,0.325690702949494,3337.459310470624,3,0
51,21403.554670673464,17,0,72,0.1019479405554575,1438.9719536111697,2,0
47,17800.023829971382,130,0,45,0.29570383777335785,1672.5957155863816,1,0
50,15638.483207423049,34,1,8,0.043789913626061654,1140.344410618925,2,0
46,215052.74185542128,787,0,11,0.10346290352659245,9102.232422894549,1,0
72,53632.26502748862,19,0,23,0.2799861781935727,3056.327239320582,3,0
40,12242.365554916163,110,0,9,0.4108443085341968,1028.456907031716,2,1
37,15645.023201962289,526,0,28,0.12054332500295258,1175.046059169636,1,0
30,7186.111002083858,79,1,101,0.4871338713180319,1055.8965310236129,1,1
26,94169.19281216344,830,1,130,0.34153226229831785,4330.430867355941,2,0
23,37655.300872911524,217,1,260,0.38773836801049316,2396.0291014412137,2,0
28,54575.64386306605,1230,1,142,0.04293477461861138,2714.45220742964,4,0
40,36386.22825229301,103,0,37,0.6736810033860267,2536.923093775233,3,0
47,77516.20723355707,402,0,16,0.27802569215524753,3808.5191553987943,3,0
42,26437.041215657013,152,0,276,0.022777666032822632,1570.6341142216042,3,1
30,45998.08479352783,128,1,50,0.3998409509607539,2435.5684909331294,3,0
55,45217.517929484085,43,1,9,0.14730246956342893,2556.374466057696,3,0
53,14353.686458293047,244,0,57,0.2215775741275357,2294.199984658563,2,0
39,20364.94020037291,235,1,160,0.22525710898025883,1483.7318985417432,2,0
32,28500.54460359536,340,0,150,0.376133706656952,2383.5149056715672,1,0
50,46948.17107920383,394,0,4,0.3563124383806617,2925.5468537716624,4,0
44,110275.6789413646,202,0,280,0.5469368963737264,5041.249303283051,1,0
20,39838.53319402851,1419,0,140,0.09895127487171726,2280.326112617384,1,0
40,33854.526355520065,173,0,93,0.20047306844170984,1891.4114771425557,5,0
45,46535.944573459616,449,1,116,0.7859278200459058,2451.6538808278524,2,1
28,32027.41301211626,434,1,27,0.14153785339687688,1796.4071115307538,1,0
44,35661.87025658017,117,0,206,0.4988264682072013,1991.7377270463692,3,0
20,122116.02391454713,192,1,10,0.24486355425785813,5930.317837362651,2,1
62,30380.257431927574,88,1,12,0.3561608349807047,2212.8989653077692,2,1
60,44781.6200292141,234,0,181,0.4519647971987344,2369.172092564507,1,0
38,21677.605526241456,159,0,18,0.3916780917579283,1523.0343681715767,1,0
47,99575.73844013813,244,0,31,0.11779276078750554,4548.770826377988,2,0
18,17516.223669292493,60,0,41,0.31902382734726037,1695.113081995089,3,1
24,34285.97344282296,29,0,9,0.2603719767179094,1953.6582682515887,1,0
37,79697.92755789477,915,0,30,0.3650254107346412,3783.052082244283,4,1
25,18164.27304297796,948,0,3,0.2644219239755117,1226.6774313454732,3,0
52,72715.21298171276,545,0,74,0.47480820893792913,3736.142660492989,2,0
71,7049.660883331775,891,0,6,0.23090275331692653,795.0590413125313,2,0
24,15160.568998301778,197,0,103,0.1407068619111193,2052.051182042934,1,0
29,33679.67454604958,535,0,46,0.3707789243070134,1919.536373122359,2,0
45,249624.33623938885,877,0,50,0.2868969234518979,11271.336261752911,1,0
66,40797.456722057905,521,0,135,0.40514484514552784,2219.930797098867,1,0
23,41498.61193279821,134,0,107,0.23130072612469624,2391.98537701389,3,0
45,90960.42043837905,414,0,32,0.27577631960456905,4323.137097879869,2,0
69,15228.413998293063,193,0,125,0.2608537643602708,1245.2482866182902,1,0
18,3207.804315928519,434,0,13,0.11768493987857367,959.7763574609305,1,1
22,145376.38239775013,195,0,62,0.1308299191846979,6835.775750293051,2,0
35,58907.67361564612,131,1,194,0.2227819766164641,2877.344279530423,5,0
34,25432.432056308975,134,0,7,0.25784938902399335,1565.542875765999,2,0
54,38020.72086901521,462,1,23,0.21349963229272248,2094.830008404551,1,0
45,84263.89485695682,124,0,2,0.3577653951925191,4148.178879126866,1,0
18,32747.68133763445,243,1,255,0.418215998448219,2004.905221037606,1,0
49,40778.44664056047,263,1,89,0.5098314657124754,2138.103118658863,2,0
33,185029.2441459006,285,0,102,0.2110609742425208,8114.643276543871,6,0
61,13428.813664235176,141,0,139,0.4221038781672426,1191.421316449773,3,0
32,54927.49982046938,342,0,12,0.22038039812811205,3009.324758530807,1,0
32,13662.174577397689,210,0,43,0.3573691422536706,1525.3038513103822,2,0
50,126826.33375354865,48,0,47,0.06955459673740917,6193.6696181347515,3,0
53,45912.14214743241,0,0,157,0.1279276037316101,2470.4346616688363,4,1
48,20963.499351874365,1538,0,6,0.5038383789444535,1351.1419428781146,1,0
18,10933.008555986044,44,0,18,0.3682408961941584,1531.7856186944805,2,1
50,27442.405301367413,66,0,62,0.12337837350490163,1883.4671551493816,2,0
26,42129.44383215573,100,0,84,0.10798007595454641,2235.964990857068,6,0
